CustomerID,RecencyDays,Frequency,Monetary,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgMonthlyRevenue
16611,186,6,1785.13,2010-03-10 16:07:00,2011-06-06 15:46:00,3,4,4,344,Regular,118.48207964601771
16612,33,9,3245.43,2009-12-03 15:54:00,2011-11-07 07:38:00,4,5,5,455,Champions,138.49630156472261
16613,70,1,618.59,2011-09-30 15:52:00,2011-09-30 15:52:00,3,1,3,313,Regular,618.59
16614,183,3,1179.79,2010-05-10 15:18:00,2011-06-10 11:36:00,3,3,3,333,Regular,89.60430379746836
16615,626,1,291.5,2010-03-23 15:13:00,2010-03-23 15:13:00,1,1,2,112,Hibernating,291.5
16616,15,2,500.42,2011-07-05 13:38:00,2011-11-24 16:31:00,5,2,2,522,New/Promising,105.72253521126761
16617,236,1,151.85,2011-04-18 10:35:00,2011-04-18 10:35:00,2,1,1,211,Hibernating,151.85
16618,31,5,2647.59,2011-01-21 11:55:00,2011-11-08 13:52:00,4,4,4,444,Champions,272.9474226804124
16619,264,4,1938.33,2010-02-22 12:05:00,2011-03-21 08:18:00,2,4,4,244,At Risk (High Value),148.72097186700768
16620,4,6,1758.93,2009-12-01 14:35:00,2011-12-06 12:19:00,5,4,4,544,Champions,71.89087193460492
16621,52,4,813.48,2011-03-07 11:32:00,2011-10-19 11:38:00,4,4,3,443,Loyal,107.98407079646019
16622,544,1,225.4,2010-06-14 10:44:00,2010-06-14 10:44:00,1,1,1,111,Hibernating,225.4
16623,246,4,1015.24,2010-04-26 14:04:00,2011-04-08 10:09:00,2,4,3,243,At Risk (High Value),88.02658959537573
16624,81,2,810.5699999999999,2011-05-26 14:20:00,2011-09-20 12:39:00,3,2,3,323,Regular,209.63017241379308
16625,275,5,1654.03,2010-06-14 11:56:00,2011-03-10 12:50:00,2,4,4,244,At Risk (High Value),184.464312267658
16626,1,17,4413.1,2011-03-18 12:27:00,2011-12-09 11:56:00,5,5,5,555,Champions,499.59622641509435
16627,79,1,322.8,2011-09-21 14:38:00,2011-09-21 14:38:00,3,1,2,312,Regular,322.8
16628,30,7,2318.1,2010-03-08 12:24:00,2011-11-10 12:45:00,4,4,4,444,Champions,113.63235294117648
16629,74,2,417.73,2011-09-04 16:12:00,2011-09-27 10:34:00,3,2,2,322,Regular,417.73
16630,407,1,106.80000000000001,2010-10-28 14:30:00,2010-10-28 14:30:00,2,1,1,211,Hibernating,106.80000000000001
16631,482,7,1892.52,2010-02-26 10:49:00,2010-08-15 11:20:00,1,4,4,144,At Risk (High Value),333.9741176470588
16632,486,2,406.4,2010-05-07 16:46:00,2010-08-11 11:39:00,1,2,2,122,Hibernating,128.33684210526314
16633,17,6,2883.1,2011-04-19 14:36:00,2011-11-22 13:41:00,5,4,4,544,Champions,400.43055555555554
16634,223,6,1814.61,2010-01-21 09:30:00,2011-05-01 12:09:00,2,4,4,244,At Risk (High Value),117.0716129032258
16635,407,1,473.0,2010-10-29 09:41:00,2010-10-29 09:41:00,2,1,2,212,Hibernating,473.0
16636,438,4,3802.04,2010-03-03 14:06:00,2010-09-27 13:13:00,1,4,5,145,At Risk (High Value),551.0202898550724
16637,32,4,1154.47,2011-04-28 10:20:00,2011-11-07 13:17:00,4,4,3,443,Loyal,179.45129533678755
16638,23,15,2430.53,2010-08-18 13:33:00,2011-11-17 11:09:00,4,5,4,454,Champions,160.2547252747253
16639,31,4,1747.98,2010-10-26 18:23:00,2011-11-08 13:20:00,4,4,4,444,Champions,139.09655172413792
16640,398,1,179.4,2010-11-07 10:48:00,2010-11-07 10:48:00,2,1,1,211,Hibernating,179.4
16641,106,2,554.5,2010-01-07 12:22:00,2011-08-26 12:49:00,3,2,2,322,Regular,27.911073825503355
16642,5,3,1077.45,2010-10-20 14:22:00,2011-12-05 11:31:00,5,3,3,533,Loyal,78.83780487804879
16643,246,2,923.11,2010-10-13 09:47:00,2011-04-08 08:24:00,2,2,3,223,Hibernating,157.34829545454548
16644,178,2,833.78,2011-05-11 12:53:00,2011-06-15 12:39:00,3,2,3,323,Regular,735.6882352941176
16645,736,1,160.39,2009-12-04 09:49:00,2009-12-04 09:49:00,1,1,1,111,Hibernating,160.39
16646,449,1,678.8,2010-09-16 13:28:00,2010-09-16 13:28:00,1,1,3,113,Hibernating,678.8
16647,170,4,541.9,2010-06-13 15:52:00,2011-06-23 11:47:00,3,4,2,342,Regular,43.467914438502675
16648,43,3,672.8,2010-04-28 14:58:00,2011-10-28 08:58:00,4,3,3,433,Loyal,36.899451553930525
16649,520,1,306.58000000000004,2010-07-07 15:41:00,2010-07-07 15:41:00,1,1,2,112,Hibernating,306.58000000000004
16650,72,7,1916.11,2010-07-08 14:18:00,2011-09-29 09:51:00,3,4,4,344,Regular,128.5979865771812
16651,587,1,136.2,2010-05-02 11:46:00,2010-05-02 11:46:00,1,1,1,111,Hibernating,136.2
16652,59,16,17550.39,2010-03-17 10:22:00,2011-10-12 09:38:00,3,5,5,355,Regular,918.8685863874344
16653,16,2,1212.66,2011-09-29 13:38:00,2011-11-23 14:51:00,5,2,3,523,New/Promising,661.4509090909091
16654,141,8,1711.47,2010-04-06 13:29:00,2011-07-21 15:23:00,3,5,4,354,Regular,109.01082802547771
16655,18,13,6548.37,2010-01-31 15:40:00,2011-11-22 11:25:00,5,5,5,555,Champions,298.10485584218515
16656,22,30,16833.170000000002,2009-12-04 12:59:00,2011-11-17 14:43:00,4,5,5,455,Champions,708.2680224403928
16657,10,4,933.62,2011-03-30 12:02:00,2011-11-30 11:48:00,5,4,3,543,Loyal,114.78934426229509
16658,368,6,814.07,2010-03-30 16:24:00,2010-12-06 13:47:00,2,4,3,243,At Risk (High Value),97.6884
16659,189,1,39.12,2011-06-03 15:03:00,2011-06-03 15:03:00,2,1,1,211,Hibernating,39.12
16660,16,7,1879.55,2010-01-14 11:09:00,2011-11-23 14:53:00,5,4,4,544,Champions,83.16592920353982
16661,540,4,986.63,2009-12-17 15:39:00,2010-06-17 15:24:00,1,4,3,143,At Risk (High Value),163.52983425414365
16662,394,1,163.8,2010-11-10 16:56:00,2010-11-10 16:56:00,2,1,1,211,Hibernating,163.8
16663,729,1,165.0,2009-12-10 13:12:00,2009-12-10 13:12:00,1,2,1,121,Hibernating,165.0
16664,569,1,109.2,2010-05-19 17:11:00,2010-05-19 17:11:00,1,2,1,121,Hibernating,109.2
16665,362,1,135.39999999999998,2010-12-12 14:03:00,2010-12-12 14:03:00,2,2,1,221,Hibernating,135.39999999999998
16666,19,2,225.94,2010-03-28 15:13:00,2011-11-20 14:01:00,5,2,1,521,New/Promising,11.278202995008318
16667,68,2,570.13,2011-02-28 12:57:00,2011-10-02 15:26:00,3,2,2,322,Regular,79.18472222222222
16668,15,13,862.42,2010-03-18 18:25:00,2011-11-24 17:43:00,5,5,3,553,Loyal,42.06926829268293
16669,24,3,1374.8700000000001,2011-09-22 14:13:00,2011-11-16 12:26:00,4,3,4,434,Loyal,763.8166666666667
16670,17,20,8030.150000000001,2009-12-10 15:28:00,2011-11-23 09:34:00,5,5,5,555,Champions,338.3490168539326
16671,28,3,1692.27,2011-06-28 11:20:00,2011-11-11 13:40:00,4,3,4,434,Loyal,373.2948529411765
16672,2,20,8134.9400000000005,2011-03-18 10:15:00,2011-12-07 16:29:00,5,5,5,555,Champions,924.425
16673,679,1,188.83,2010-01-29 14:22:00,2010-01-29 14:22:00,1,2,1,121,Hibernating,188.83
16674,55,2,319.61,2011-09-02 13:59:00,2011-10-16 11:31:00,4,2,2,422,New/Promising,222.98372093023258
16675,442,2,608.86,2010-08-18 13:11:00,2010-09-24 12:15:00,1,2,2,122,Hibernating,507.3833333333334
16676,34,6,2361.9,2010-10-17 13:07:00,2011-11-06 12:01:00,4,4,4,444,Champions,184.5234375
16677,411,2,880.62,2010-02-25 16:11:00,2010-10-24 14:53:00,1,2,3,123,Hibernating,110.0775
16678,3,12,3109.99,2011-03-02 09:24:00,2011-12-07 12:17:00,5,5,5,555,Champions,333.21321428571423
16679,366,3,793.06,2010-06-10 18:35:00,2010-12-08 13:51:00,2,3,3,233,At Risk (High Value),132.17666666666665
16680,43,3,821.45,2010-06-23 09:30:00,2011-10-27 17:35:00,4,3,3,433,Loyal,50.19042769857434
16681,73,7,1921.84,2010-03-08 14:10:00,2011-09-28 11:11:00,3,4,4,344,Regular,101.5056338028169
16682,5,5,1028.0,2011-06-05 11:02:00,2011-12-05 12:13:00,5,4,3,543,Loyal,168.52459016393445
16683,534,1,320.25,2010-06-24 10:36:00,2010-06-24 10:36:00,1,2,2,122,Hibernating,320.25
16684,4,55,147142.77,2009-12-07 12:56:00,2011-12-05 14:06:00,5,5,5,555,Champions,6063.575686813187
16685,61,2,324.24,2011-10-09 13:44:00,2011-10-09 13:58:00,3,2,2,322,Regular,324.24
16686,47,16,5070.92,2009-12-06 15:48:00,2011-10-23 13:49:00,4,5,5,455,Champions,222.0840875912409
16687,391,1,157.63,2010-11-14 11:46:00,2010-11-14 11:46:00,2,2,1,221,Hibernating,157.63
16688,1,4,1260.86,2011-10-10 12:23:00,2011-12-08 15:24:00,5,4,4,544,Champions,641.1152542372881
16689,76,2,422.59999999999997,2011-09-18 13:29:00,2011-09-25 11:39:00,3,2,2,322,Regular,422.59999999999997
16690,72,4,353.03,2010-09-14 15:00:00,2011-09-28 15:02:00,3,4,2,342,Regular,27.944327176781
16691,418,2,178.83,2010-05-27 14:55:00,2010-10-17 15:03:00,1,2,1,121,Hibernating,37.51678321678322
16692,256,4,1914.6999999999998,2010-09-24 11:31:00,2011-03-28 14:46:00,2,4,4,244,At Risk (High Value),310.49189189189184
16693,69,5,1199.46,2010-02-21 12:42:00,2011-10-02 11:10:00,3,4,3,343,Regular,61.30119250425895
16694,723,1,98.30000000000001,2009-12-16 15:45:00,2009-12-16 15:45:00,1,2,1,121,Hibernating,98.30000000000001
16695,562,2,193.15,2010-05-27 12:24:00,2010-05-27 12:36:00,1,2,1,121,Hibernating,193.15
16696,135,4,657.9000000000001,2011-04-05 15:20:00,2011-07-27 14:23:00,3,4,3,343,Regular,176.2232142857143
16697,241,1,112.75,2011-04-12 17:12:00,2011-04-12 17:12:00,2,2,1,221,Hibernating,112.75
16698,227,2,1998.0,2011-03-31 13:33:00,2011-04-27 10:52:00,2,2,4,224,Hibernating,1998.0
16699,380,7,994.6,2009-12-04 13:31:00,2010-11-24 14:38:00,2,4,3,243,At Risk (High Value),84.0507042253521
16700,9,25,9167.710000000001,2009-12-02 10:51:00,2011-12-01 11:00:00,5,5,5,555,Champions,377.2720164609054
16701,9,26,9916.73,2009-12-01 19:19:00,2011-12-01 11:10:00,5,5,5,555,Champions,408.09588477366253
16702,415,4,1110.83,2009-12-07 16:40:00,2010-10-20 14:10:00,1,4,3,143,At Risk (High Value),105.45854430379747
16704,618,2,695.66,2010-02-05 14:14:00,2010-03-31 14:02:00,1,2,3,123,Hibernating,393.7698113207547
16705,1,42,43515.051,2009-12-09 13:34:00,2011-12-09 12:08:00,5,5,5,555,Champions,1790.7428395061727
16706,37,3,531.35,2011-08-17 15:53:00,2011-11-02 13:50:00,4,3,2,432,Regular,209.7434210526316
16707,400,4,551.11,2010-03-09 15:16:00,2010-11-04 14:39:00,2,4,2,242,Regular,69.17698744769875
16708,46,1,656.63,2011-10-25 12:20:00,2011-10-25 12:20:00,4,2,3,423,New/Promising,656.63
16709,85,14,9087.460000000001,2009-12-09 13:16:00,2011-09-16 10:56:00,3,5,5,355,Regular,422.67255813953494
16710,19,22,6349.09,2009-12-04 13:41:00,2011-11-20 14:50:00,5,5,5,555,Champions,266.02332402234634
16711,3,9,2868.48,2009-12-02 13:22:00,2011-12-06 16:32:00,5,5,4,554,Champions,117.24032697547685
16712,9,13,4266.99,2010-11-03 15:45:00,2011-11-30 13:48:00,5,5,5,555,Champions,327.39053708439894
16713,19,32,14560.69,2009-12-15 12:49:00,2011-11-21 12:36:00,4,5,5,455,Champions,619.6038297872341
16714,219,4,1529.8,2010-02-07 11:17:00,2011-05-05 11:09:00,2,4,4,244,At Risk (High Value),101.76053215077606
16715,78,2,625.52,2010-05-26 12:35:00,2011-09-22 18:15:00,3,2,3,323,Regular,38.771900826446284
16716,267,3,2149.6800000000003,2010-03-19 11:05:00,2011-03-18 10:03:00,2,3,4,234,At Risk (High Value),177.65950413223143
16717,24,14,6986.2300000000005,2009-12-07 15:55:00,2011-11-16 12:16:00,4,5,5,455,Champions,296.0266949152542
16718,369,5,3647.53,2009-12-06 13:07:00,2010-12-05 13:03:00,2,4,5,245,At Risk (High Value),301.4487603305785
16719,15,14,3973.3,2009-12-13 10:59:00,2011-11-25 09:27:00,5,5,5,555,Champions,167.64978902953587
16720,26,3,795.48,2009-12-17 17:54:00,2011-11-13 16:22:00,4,3,3,433,Loyal,34.33726618705036
16721,262,1,292.47,2011-03-22 16:08:00,2011-03-22 16:08:00,2,2,2,222,Hibernating,292.47
16722,17,22,8989.08,2009-12-03 19:23:00,2011-11-22 13:28:00,5,5,5,555,Champions,375.5883008356546
16723,91,4,1301.63,2009-12-04 13:23:00,2011-09-09 13:01:00,3,4,4,344,Regular,60.72923794712287
16724,405,1,147.35,2010-10-31 11:40:00,2010-10-31 11:40:00,2,2,1,221,Hibernating,147.35
16725,302,14,1882.11,2009-12-13 15:54:00,2011-02-10 16:52:00,2,5,4,254,At Risk (High Value),133.16816037735848
16726,26,7,2088.41,2010-10-24 16:09:00,2011-11-13 14:53:00,4,4,4,444,Champions,163.15703125
16727,364,4,1437.42,2010-01-20 10:48:00,2010-12-10 13:48:00,2,4,4,244,At Risk (High Value),133.09444444444443
16728,46,4,1054.67,2011-03-20 13:28:00,2011-10-24 14:36:00,4,4,3,443,Loyal,145.13807339449542
16729,38,21,7239.92,2011-04-12 14:22:00,2011-11-01 14:29:00,4,5,5,455,Champions,1069.9389162561577
16730,52,3,743.11,2011-01-24 14:01:00,2011-10-18 14:11:00,4,3,3,433,Loyal,83.49550561797753
16731,648,1,174.05,2010-03-01 15:05:00,2010-03-01 15:05:00,1,2,1,121,Hibernating,174.05
16732,32,4,4387.64,2009-12-08 13:04:00,2011-11-08 09:54:00,4,4,5,445,Champions,188.3107296137339
16733,530,1,259.68,2010-06-28 10:12:00,2010-06-28 10:12:00,1,2,1,121,Hibernating,259.68
16734,52,3,650.51,2011-08-17 15:00:00,2011-10-18 13:44:00,4,3,3,433,Loyal,319.92295081967217
16735,79,14,6270.56,2009-12-08 09:24:00,2011-09-22 11:49:00,3,5,5,355,Regular,288.0808575803982
16736,506,5,2956.56,2009-12-03 16:12:00,2010-07-22 10:09:00,1,4,4,144,At Risk (High Value),385.6382608695652
16737,53,2,835.1999999999999,2010-05-11 09:53:00,2011-10-17 13:03:00,4,2,3,423,New/Promising,47.81679389312977
16738,298,1,3.75,2011-02-15 09:46:00,2011-02-15 09:46:00,2,2,1,221,Hibernating,3.75
16739,177,2,786.43,2010-06-21 09:38:00,2011-06-16 09:17:00,3,2,3,323,Regular,65.7183844011142
16740,395,1,236.81,2010-11-09 13:34:00,2010-11-09 13:34:00,2,2,1,221,Hibernating,236.81
16741,625,1,173.06,2010-03-24 15:15:00,2010-03-24 15:15:00,1,2,1,121,Hibernating,173.06
16742,47,14,2852.6099999999997,2009-12-16 17:22:00,2011-10-24 12:02:00,4,5,4,454,Champions,126.59511834319524
16743,29,14,4253.26,2010-04-22 13:21:00,2011-11-10 13:13:00,4,5,5,455,Champions,225.43780918727916
16744,11,7,1304.76,2011-06-19 15:13:00,2011-11-28 13:06:00,5,4,4,544,Champions,243.12298136645964
16745,87,17,7194.3,2011-02-01 11:31:00,2011-09-14 11:58:00,3,5,5,355,Regular,959.24
16746,5,42,18066.4,2009-12-04 13:00:00,2011-12-05 12:33:00,5,5,5,555,Champions,742.454794520548
16747,38,2,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,4,2,3,423,New/Promising,836.06
16748,18,14,3637.33,2009-12-10 12:28:00,2011-11-22 10:17:00,5,5,5,555,Champions,153.47383966244726
16749,591,2,4387.08,2009-12-15 14:05:00,2010-04-27 13:06:00,1,2,5,125,Hibernating,997.0636363636363
16750,45,5,623.93,2011-04-21 16:53:00,2011-10-26 12:48:00,4,4,3,443,Loyal,100.09572192513367
16751,31,1,1764.72,2011-11-09 10:48:00,2011-11-09 10:48:00,4,2,4,424,New/Promising,1764.72
16752,373,1,415.0,2010-12-02 12:18:00,2010-12-02 12:18:00,2,2,2,222,Hibernating,415.0
16753,58,1,223.92000000000002,2011-10-12 13:14:00,2011-10-12 13:14:00,4,2,1,421,New/Promising,223.92000000000002
16754,372,29,67502.47,2010-03-08 11:32:00,2010-12-02 17:38:00,2,5,5,255,At Risk (High Value),7528.1565055762085
16755,114,7,2900.58,2009-12-09 14:25:00,2011-08-17 13:21:00,3,4,4,344,Regular,141.49170731707318
16756,215,7,1312.3700000000001,2010-03-09 15:56:00,2011-05-09 09:33:00,2,4,4,244,At Risk (High Value),92.63788235294119
16757,319,2,270.48,2010-10-26 15:09:00,2011-01-25 11:59:00,2,2,1,221,Hibernating,90.16000000000001
16758,65,1,369.34000000000003,2011-10-05 14:47:00,2011-10-05 14:47:00,3,2,2,322,Regular,369.34000000000003
16759,8,3,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,5,3,3,533,Loyal,789.79
16760,430,1,228.0,2010-10-05 15:55:00,2010-10-05 15:55:00,1,2,1,121,Hibernating,228.0
16761,97,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,3,2,2,322,Regular,316.62
16762,20,3,1501.38,2011-07-18 12:52:00,2011-11-20 11:43:00,4,3,4,434,Loyal,363.23709677419356
16763,199,2,964.6999999999999,2009-12-01 15:26:00,2011-05-25 11:52:00,2,2,3,223,Hibernating,53.69387755102041
16764,4,13,2799.25,2011-07-19 17:17:00,2011-12-06 11:41:00,5,5,4,554,Champions,604.1546762589927
16765,294,2,454.75,2010-11-22 13:42:00,2011-02-18 15:41:00,2,2,2,222,Hibernating,155.0284090909091
16766,273,2,1145.6,2011-03-11 13:34:00,2011-03-11 15:22:00,2,2,3,223,Hibernating,1145.6
16767,31,15,8073.8,2010-04-28 16:49:00,2011-11-09 09:42:00,4,5,5,455,Champions,433.29874776386407
16768,48,9,1708.12,2009-12-07 11:47:00,2011-10-23 10:38:00,4,5,4,454,Champions,74.91754385964911
16769,260,4,1141.75,2009-12-14 11:10:00,2011-03-24 13:41:00,2,4,3,243,At Risk (High Value),73.66129032258064
16770,58,9,1932.13,2010-08-22 16:08:00,2011-10-13 12:21:00,4,5,4,454,Champions,139.33629807692307
16771,33,10,3967.6,2009-12-09 11:52:00,2011-11-06 13:28:00,4,5,5,455,Champions,170.7718794835007
16772,423,3,3723.5499999999997,2009-12-18 10:50:00,2010-10-12 13:19:00,1,3,5,135,At Risk (High Value),374.8540268456375
16773,57,3,421.24,2009-12-06 15:01:00,2011-10-13 14:37:00,4,3,2,432,Regular,18.721777777777778
16774,68,8,1594.45,2010-02-16 16:53:00,2011-10-03 12:41:00,3,5,4,354,Regular,80.66357504215853
16775,10,16,3056.89,2010-09-23 17:34:00,2011-11-29 15:22:00,5,5,5,555,Champions,212.77656612529
16776,60,2,619.85,2010-10-20 12:13:00,2011-10-10 13:04:00,3,2,3,323,Regular,52.38169014084507
16777,80,5,1307.76,2010-03-17 12:42:00,2011-09-20 13:41:00,3,4,4,344,Regular,71.07391304347827
16778,74,2,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,3,2,1,321,Regular,37.076381909547734
16779,2,53,33268.24,2009-12-03 13:03:00,2011-12-07 14:54:00,5,5,5,555,Champions,1359.7373297002725
16780,100,3,605.55,2010-10-28 19:41:00,2011-08-31 16:09:00,3,3,2,332,Regular,59.36764705882353
16781,372,2,934.25,2010-02-08 13:56:00,2010-12-02 14:26:00,2,2,3,223,Hibernating,94.36868686868686
16782,10,38,10438.41,2009-12-09 11:58:00,2011-11-29 13:20:00,5,5,5,555,Champions,434.93375
16783,437,1,391.95,2010-09-29 11:53:00,2010-09-29 11:53:00,1,2,2,122,Hibernating,391.95
16784,20,5,896.53,2010-03-28 12:55:00,2011-11-20 12:20:00,4,4,3,443,Loyal,44.751913477537435
16785,410,1,533.78,2010-10-26 10:36:00,2010-10-26 10:36:00,2,2,2,222,Hibernating,533.78
16786,394,1,51.839999999999996,2010-11-11 08:25:00,2010-11-11 08:25:00,2,2,1,221,Hibernating,51.839999999999996
16787,398,4,1035.43,2010-01-10 11:12:00,2010-11-07 11:01:00,2,4,3,243,At Risk (High Value),103.543
16788,123,5,1950.3,2010-02-07 12:40:00,2011-08-08 14:53:00,3,4,4,344,Regular,106.96343692870201
16789,8,1,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,5,2,1,521,New/Promising,80.8
16790,4,6,1545.6200000000001,2011-11-02 11:23:00,2011-12-06 11:53:00,5,4,4,544,Champions,1363.7823529411767
16791,29,15,4038.69,2009-12-03 18:08:00,2011-11-10 19:12:00,4,5,5,455,Champions,171.37298444130127
16792,282,5,623.46,2010-01-04 13:47:00,2011-03-02 14:41:00,2,4,3,243,At Risk (High Value),44.3218009478673
16793,57,1,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,4,2,1,421,New/Promising,243.84
16794,1,15,2090.91,2010-03-25 15:17:00,2011-12-08 17:54:00,5,5,4,554,Champions,100.68587479935795
16795,365,3,2492.39,2010-01-25 13:14:00,2010-12-09 14:08:00,2,3,4,234,At Risk (High Value),235.1311320754717
16796,89,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,3,2,2,322,Regular,305.62
16797,393,5,1827.77,2009-12-02 13:33:00,2010-11-11 19:14:00,2,4,4,244,At Risk (High Value),159.3985465116279
16798,554,3,848.71,2009-12-10 19:35:00,2010-06-03 19:01:00,1,3,3,133,At Risk (High Value),146.3293103448276
16799,432,2,495.98,2010-09-12 12:46:00,2010-10-03 14:28:00,1,2,2,122,Hibernating,495.98
16800,11,1,1201.49,2011-11-28 14:06:00,2011-11-28 14:06:00,5,2,3,523,New/Promising,1201.49
16801,163,4,1619.73,2011-03-11 13:56:00,2011-06-29 15:33:00,3,4,4,344,Regular,441.74454545454546
16802,679,2,582.61,2009-12-09 13:00:00,2010-01-29 13:44:00,1,2,2,122,Hibernating,342.7117647058824
16803,65,1,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,3,2,2,322,Regular,332.3
16804,23,3,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,4,3,2,432,Regular,65.22145748987855
16805,174,5,1097.24,2009-12-08 14:29:00,2011-06-19 11:23:00,3,4,3,343,Regular,59.097307001795336
16806,103,4,801.49,2011-04-14 19:59:00,2011-08-28 15:27:00,3,4,3,343,Regular,178.10888888888888
16807,143,6,2123.88,2010-03-26 14:38:00,2011-07-20 12:00:00,3,4,4,344,Regular,132.7425
16808,99,2,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,3,2,1,321,Regular,49.443428571428576
16809,23,9,1727.43,2010-04-13 15:34:00,2011-11-16 15:45:00,4,5,4,454,Champions,89.04278350515465
16810,192,2,842.0400000000001,2010-10-15 15:32:00,2011-05-31 15:32:00,2,2,3,223,Hibernating,110.79473684210528
16811,5,2,547.07,2011-11-22 17:19:00,2011-12-05 11:39:00,5,2,2,522,New/Promising,547.07
16812,361,4,2392.0,2010-11-22 14:36:00,2010-12-14 12:35:00,2,4,4,244,At Risk (High Value),2392.0
16813,8,10,1692.98,2011-05-19 13:28:00,2011-12-01 14:03:00,5,5,4,554,Champions,259.1295918367347
16814,14,36,12499.710000000001,2010-04-11 12:45:00,2011-11-25 13:27:00,5,5,5,555,Champions,632.3630691399663
16815,454,2,410.97,2010-06-21 12:05:00,2010-09-12 10:59:00,1,2,2,122,Hibernating,150.3548780487805
16816,103,4,417.06,2010-12-16 17:01:00,2011-08-28 14:16:00,3,4,2,342,Regular,49.25905511811023
16817,3,13,2804.9,2010-10-04 09:06:00,2011-12-07 11:03:00,5,5,4,554,Champions,196.14685314685315
16818,11,11,3349.57,2011-05-18 11:42:00,2011-11-29 10:41:00,5,5,5,555,Champions,517.9747422680413
16819,465,2,182.59,2010-08-31 17:31:00,2010-08-31 17:37:00,1,2,1,121,Hibernating,182.59
16820,96,1,497.61,2011-09-05 12:06:00,2011-09-05 12:06:00,3,2,2,322,Regular,497.61
16821,382,1,113.35,2010-11-23 10:04:00,2010-11-23 10:04:00,2,2,1,221,Hibernating,113.35
16822,686,1,181.39,2010-01-22 14:22:00,2010-01-22 14:22:00,1,2,1,121,Hibernating,181.39
16823,227,7,2260.09,2009-12-02 09:57:00,2011-04-26 15:00:00,2,4,4,244,At Risk (High Value),132.94647058823531
16824,16,3,686.24,2010-11-11 12:21:00,2011-11-24 12:38:00,5,3,3,533,Loyal,54.46349206349207
16825,39,5,1826.89,2010-06-23 13:14:00,2011-11-01 11:51:00,4,4,4,444,Champions,110.72060606060607
16826,51,1,341.7,2011-10-19 14:05:00,2011-10-19 14:05:00,4,2,2,422,New/Promising,341.7
16827,393,5,392.13,2010-04-29 19:07:00,2010-11-11 14:04:00,2,4,2,242,Regular,60.32769230769231
16828,93,2,128.5,2011-08-19 13:24:00,2011-09-07 15:10:00,3,2,1,321,Regular,128.5
16829,157,2,513.32,2010-11-16 18:11:00,2011-07-06 10:48:00,3,2,2,322,Regular,66.66493506493507
16830,39,4,1207.5,2009-12-13 12:11:00,2011-11-01 11:35:00,4,4,3,443,Loyal,52.7292576419214
16831,565,1,91.8,2010-05-24 09:08:00,2010-05-24 09:08:00,1,2,1,121,Hibernating,91.8
16832,184,5,417.61,2010-09-07 12:35:00,2011-06-08 15:36:00,3,4,2,342,Regular,45.72372262773723
16833,1,6,2409.04,2010-03-26 15:31:00,2011-12-08 14:39:00,5,4,4,544,Champions,116.37874396135265
16834,228,2,898.96,2010-02-03 14:24:00,2011-04-26 09:37:00,2,3,3,233,At Risk (High Value),60.46816143497758
16835,128,6,1538.41,2010-05-19 08:41:00,2011-08-03 13:50:00,3,4,4,344,Regular,104.65374149659866
16836,40,4,782.37,2010-05-14 12:52:00,2011-10-31 10:05:00,4,4,3,443,Loyal,43.95337078651685
16837,31,11,3170.98,2011-04-08 08:48:00,2011-11-08 14:27:00,4,5,5,455,Champions,444.52990654205604
16838,197,4,1159.61,2010-02-14 15:27:00,2011-05-26 13:13:00,2,4,3,243,At Risk (High Value),74.81354838709677
16839,9,44,22310.49,2010-02-11 15:02:00,2011-12-01 09:03:00,5,5,5,555,Champions,1018.7438356164384
16840,603,2,139.85,2010-02-03 12:42:00,2010-04-15 15:48:00,1,3,1,131,Regular,59.09154929577465
16841,37,12,4006.06,2010-01-12 11:32:00,2011-11-03 11:51:00,4,5,5,455,Champions,182.09363636363636
16842,101,3,1264.19,2011-02-10 14:51:00,2011-08-31 10:42:00,3,3,4,334,Regular,188.68507462686568
16843,43,35,19571.43,2009-12-10 11:40:00,2011-10-28 09:06:00,4,5,5,455,Champions,855.8934402332361
16844,563,2,614.34,2010-05-06 09:16:00,2010-05-26 10:29:00,1,3,2,132,Regular,614.34
16845,618,1,253.88,2010-03-31 13:09:00,2010-03-31 13:09:00,1,2,1,121,Hibernating,253.88
16846,50,3,842.41,2010-03-10 12:03:00,2011-10-20 13:55:00,4,3,3,433,Loyal,42.90713073005093
16847,43,2,614.89,2010-03-31 13:32:00,2011-10-27 13:29:00,4,3,2,432,Regular,32.13710801393728
16848,53,4,1411.62,2010-10-03 11:01:00,2011-10-18 08:42:00,4,4,4,444,Champions,111.7377308707124
16849,187,1,124.57,2011-06-06 09:16:00,2011-06-06 09:16:00,3,2,1,321,Regular,124.57
16850,334,1,332.41,2011-01-10 11:09:00,2011-01-10 11:09:00,2,2,2,222,Hibernating,332.41
